"timestamp","cpu_load","temperature","fan_rpm","battery_level","wifi_latency","disk_health"
"2026-06-03T22:15:00","76.0","70.0","3654.0","87.9","22.31","39.76"
"2026-06-03T22:20:00","75.0","68.0","3374.0","87.8","49.63","39.76"
"2026-06-03T22:25:00","74.0","65.0","3223.0","87.7","40.46","39.75"
"2026-06-03T22:30:00","61.0","65.0","3380.0","87.6","69.08","39.75"
"2026-06-03T22:35:00","56.0","62.0","2908.0","87.5","29.89","39.75"
"2026-06-03T22:40:00","50.0","59.0","2591.0","87.4","51.11","39.74"
"2026-06-03T22:45:00","53.0","56.0","2403.0","87.3","40.33","39.74"
"2026-06-03T22:50:00","50.0","62.0","2923.0","87.3","15.63","39.74"
"2026-06-03T22:55:00","45.0","53.0","2308.0","87.2","37.45","39.73"
"2026-06-03T23:00:00","46.0","55.0","2329.0","87.1","57.72","39.73"
"2026-06-03T23:05:00","45.0","57.0","2649.0","87.0","56.24","39.73"
"2026-06-03T23:10:00","46.0","58.0","2493.0","86.9","36.47","39.73"
"2026-06-03T23:15:00","46.0","57.0","2647.0","86.8","45.3","39.72"
"2026-06-03T23:20:00","49.0","52.0","2114.0","86.7","36.52","39.72"
"2026-06-03T23:25:00","40.0","56.0","2405.0","86.6","47.62","39.72"
"2026-06-03T23:30:00","46.0","56.0","2295.0","86.5","34.72","39.71"
"2026-06-03T23:35:00","48.0","57.0","2483.0","86.4","38.9","39.71"
"2026-06-03T23:40:00","53.0","57.0","2518.0","86.3","29.2","39.71"
"2026-06-03T23:45:00","49.0","60.0","2894.0","86.3","63.1","39.7"
"2026-06-03T23:50:00","42.0","51.0","2064.0","86.2","34.01","39.7"
"2026-06-03T23:55:00","41.0","50.0","2006.0","86.1","10.49","39.7"
"2026-06-04T00:00:00","46.0","52.0","2197.0","86.0","20.47","39.7"
"2026-06-04T00:05:00","39.0","55.0","2374.0","86.0","54.3","39.69"
"2026-06-04T00:10:00","48.0","57.0","2535.0","85.8","33.94","39.69"
"2026-06-04T00:15:00","50.0","60.0","2864.0","85.7","54.47","39.69"
"2026-06-04T00:20:00","42.0","54.0","2125.0","85.7","50.7","39.68"
"2026-06-04T00:25:00","40.0","53.0","2087.0","85.6","38.82","39.68"
"2026-06-04T00:30:00","43.0","57.0","2382.0","85.5","57.98","39.68"
"2026-06-04T00:35:00","41.0","53.0","2279.0","85.4","16.59","39.67"
"2026-06-04T00:40:00","46.0","53.0","2141.0","85.3","54.71","39.67"
"2026-06-04T00:45:00","43.0","56.0","2300.0","85.2","13.08","39.67"
"2026-06-04T00:50:00","45.0","55.0","2456.0","85.1","49.42","39.67"
"2026-06-04T00:55:00","42.0","56.0","2495.0","85.0","36.71","39.66"
"2026-06-04T01:00:00","37.0","51.0","2074.0","84.9","27.87","39.66"
"2026-06-04T01:05:00","31.0","50.0","1862.0","84.8","15.44","39.66"
"2026-06-04T01:10:00","31.0","52.0","2029.0","84.6","21.33","39.65"
"2026-06-04T01:15:00","39.0","54.0","2261.0","84.6","20.59","39.65"
"2026-06-04T01:20:00","45.0","56.0","2563.0","84.5","24.41","39.65"
"2026-06-04T01:25:00","50.0","58.0","2592.0","84.4","63.2","39.65"
"2026-06-04T01:30:00","47.0","60.0","2650.0","84.4","27.8","39.64"
"2026-06-04T01:35:00","49.0","57.0","2506.0","84.2","36.34","39.64"
"2026-06-04T01:40:00","48.0","58.0","2483.0","84.2","28.4","39.64"
"2026-06-04T01:45:00","50.0","59.0","2577.0","84.2","28.41","39.63"
"2026-06-04T01:50:00","43.0","56.0","2380.0","84.1","16.85","39.63"
"2026-06-04T01:55:00","42.0","50.0","1846.0","84.0","56.49","39.63"
"2026-06-04T02:00:00","38.0","55.0","2451.0","83.9","44.24","39.62"
"2026-06-04T02:05:00","39.0","56.0","2369.0","83.7","25.57","39.62"
"2026-06-04T02:10:00","48.0","60.0","2850.0","83.7","11.29","39.62"
"2026-06-04T02:15:00","47.0","58.0","2476.0","83.6","32.56","39.62"
"2026-06-04T02:20:00","49.0","55.0","2383.0","83.5","50.47","39.61"
"2026-06-04T02:25:00","47.0","53.0","2192.0","83.3","29.86","39.61"
"2026-06-04T02:30:00","47.0","54.0","2386.0","83.3","56.84","39.61"
"2026-06-04T02:35:00","47.0","57.0","2384.0","83.2","58.39","39.6"
"2026-06-04T02:40:00","38.0","52.0","2121.0","100.0","34.43","39.6"
"2026-06-04T02:45:00","30.0","49.0","1691.0","99.9","22.21","39.6"
"2026-06-04T02:50:00","25.0","42.0","1321.0","99.9","19.41","39.59"
"2026-06-04T02:55:00","19.0","47.0","1653.0","99.8","16.91","39.59"
"2026-06-04T03:00:00","20.0","41.0","1230.0","99.7","12.62","39.59"
"2026-06-04T03:05:00","17.0","42.0","1241.0","99.6","23.68","39.59"
"2026-06-04T03:10:00","17.0","41.0","1149.0","99.5","6.51","39.58"
"2026-06-04T03:15:00","18.0","45.0","1378.0","99.4","9.51","39.58"
"2026-06-04T03:20:00","20.0","46.0","1536.0","99.4","4.3","39.58"
"2026-06-04T03:25:00","18.0","45.0","1481.0","99.3","16.0","39.57"
"2026-06-04T03:30:00","20.0","46.0","1612.0","99.2","6.35","39.57"
"2026-06-04T03:35:00","20.0","44.0","1292.0","99.2","26.86","39.57"
"2026-06-04T03:40:00","18.0","42.0","1058.0","99.1","13.04","39.56"
"2026-06-04T03:45:00","18.0","41.0","1186.0","99.0","11.57","39.56"
"2026-06-04T03:50:00","17.0","42.0","1317.0","98.9","19.59","39.56"
"2026-06-04T03:55:00","19.0","40.0","1149.0","98.8","18.1","39.55"
"2026-06-04T04:00:00","18.0","44.0","1510.0","98.7","5.49","39.55"
"2026-06-04T04:05:00","20.0","44.0","1223.0","98.6","14.71","39.55"
"2026-06-04T04:10:00","19.0","45.0","1570.0","98.6","12.78","39.55"
"2026-06-04T04:15:00","16.0","40.0","1000.0","98.5","15.97","39.54"
"2026-06-04T04:20:00","17.0","43.0","1258.0","98.5","16.86","39.54"
"2026-06-04T04:25:00","17.0","41.0","1218.0","98.5","22.42","39.54"
"2026-06-04T04:30:00","16.0","41.0","1000.0","98.3","8.61","39.53"
"2026-06-04T04:35:00","14.0","39.0","1000.0","98.3","10.99","39.53"
"2026-06-04T04:40:00","12.0","43.0","1239.0","98.2","5.7","39.53"
"2026-06-04T04:45:00","15.0","38.0","1116.0","98.1","18.77","39.52"
"2026-06-04T04:50:00","13.0","41.0","1061.0","98.1","15.5","39.52"
"2026-06-04T04:55:00","13.0","41.0","1151.0","98.0","17.88","39.52"
"2026-06-04T05:00:00","16.0","38.0","1129.0","97.9","21.19","39.52"
"2026-06-04T05:05:00","14.0","39.0","1114.0","97.7","3.41","39.51"
"2026-06-04T05:10:00","16.0","44.0","1230.0","97.7","16.8","39.51"
"2026-06-04T05:15:00","17.0","39.0","1041.0","97.5","21.85","39.51"
"2026-06-04T05:20:00","17.0","39.0","1000.0","97.5","8.79","39.5"
"2026-06-04T05:25:00","19.0","45.0","1414.0","97.4","11.25","39.5"
"2026-06-04T05:30:00","17.0","44.0","1430.0","97.4","16.9","39.5"
"2026-06-04T05:35:00","18.0","43.0","1399.0","97.3","15.48","39.49"
"2026-06-04T05:40:00","17.0","41.0","1181.0","97.2","11.82","39.49"
"2026-06-04T05:45:00","15.0","45.0","1521.0","97.2","13.76","39.49"
"2026-06-04T05:50:00","16.0","47.0","1752.0","97.1","19.66","39.49"
"2026-06-04T05:55:00","15.0","39.0","1091.0","97.1","4.8","39.48"
"2026-06-04T06:00:00","14.0","38.0","1085.0","97.0","4.72","39.48"
"2026-06-04T06:05:00","15.0","42.0","1161.0","97.0","9.61","39.48"
"2026-06-04T06:10:00","16.0","40.0","1000.0","96.9","16.05","39.47"
"2026-06-04T06:15:00","17.0","45.0","1422.0","96.9","8.2","39.47"
"2026-06-04T06:20:00","19.0","39.0","1041.0","96.9","7.33","39.47"
"2026-06-04T06:25:00","15.0","37.0","1000.0","96.8","12.66","39.47"
"2026-06-04T06:30:00","15.0","44.0","1509.0","96.7","19.52","39.46"
"2026-06-04T06:35:00","14.0","43.0","1417.0","96.6","6.26","39.46"
"2026-06-04T06:40:00","15.0","38.0","1053.0","96.5","16.02","39.46"
"2026-06-04T06:45:00","14.0","42.0","1315.0","96.4","12.11","39.45"
"2026-06-04T06:50:00","24.0","49.0","1694.0","96.3","18.0","39.45"
"2026-06-04T06:55:00","26.0","46.0","1514.0","96.1","34.91","39.45"
"2026-06-04T07:00:00","26.0","50.0","1853.0","96.0","27.2","39.44"
"2026-06-04T07:05:00","28.0","48.0","1633.0","96.0","37.18","39.44"
"2026-06-04T07:10:00","35.0","49.0","1871.0","96.0","32.49","39.44"
"2026-06-04T07:15:00","32.0","51.0","1937.0","95.8","15.49","39.44"
"2026-06-04T07:20:00","30.0","48.0","1585.0","95.8","35.32","39.43"
"2026-06-04T07:25:00","36.0","52.0","2210.0","95.7","10.04","39.43"
"2026-06-04T07:30:00","37.0","53.0","2215.0","95.7","35.19","39.43"
"2026-06-04T07:35:00","42.0","53.0","2254.0","95.6","19.71","39.42"
"2026-06-04T07:40:00","37.0","52.0","2180.0","95.6","11.93","39.42"
"2026-06-04T07:45:00","36.0","51.0","1934.0","95.5","50.09","39.42"
"2026-06-04T07:50:00","38.0","54.0","2327.0","95.5","33.96","39.41"
"2026-06-04T07:55:00","41.0","56.0","2516.0","95.4","27.98","39.41"
"2026-06-04T08:00:00","43.0","52.0","2160.0","95.4","8.67","39.41"
"2026-06-04T08:05:00","45.0","53.0","2070.0","95.3","48.32","39.41"
"2026-06-04T08:10:00","45.0","55.0","2293.0","95.2","28.97","39.4"
"2026-06-04T08:15:00","40.0","56.0","2324.0","95.1","41.54","39.4"
"2026-06-04T08:20:00","43.0","52.0","2019.0","95.0","30.5","39.4"
"2026-06-04T08:25:00","38.0","53.0","2315.0","94.8","24.75","39.39"
"2026-06-04T08:30:00","37.0","51.0","1990.0","94.7","39.3","39.39"
"2026-06-04T08:35:00","39.0","51.0","2072.0","94.7","52.94","39.39"
"2026-06-04T08:40:00","38.0","49.0","1880.0","94.6","8.16","39.38"
"2026-06-04T08:45:00","37.0","50.0","1997.0","94.6","18.54","39.38"
"2026-06-04T08:50:00","33.0","52.0","2180.0","94.5","25.13","39.38"
"2026-06-04T08:55:00","38.0","55.0","2262.0","94.4","22.5","39.38"
"2026-06-04T09:00:00","35.0","54.0","2129.0","94.2","41.92","39.37"
"2026-06-04T09:05:00","38.0","52.0","1982.0","94.1","45.49","39.37"
"2026-06-04T09:10:00","34.0","49.0","1949.0","94.0","29.18","39.37"
"2026-06-04T09:15:00","40.0","50.0","1834.0","93.9","24.22","39.36"
"2026-06-04T09:20:00","38.0","52.0","2109.0","93.8","14.28","39.36"
"2026-06-04T09:25:00","34.0","48.0","1814.0","93.7","36.11","39.36"
"2026-06-04T09:30:00","38.0","54.0","2216.0","93.7","43.03","39.35"
"2026-06-04T09:35:00","39.0","52.0","2035.0","93.5","47.61","39.35"
"2026-06-04T09:40:00","36.0","49.0","1730.0","93.5","9.98","39.35"
"2026-06-04T09:45:00","35.0","54.0","2272.0","93.4","43.94","39.34"
"2026-06-04T09:50:00","33.0","52.0","2152.0","93.4","19.04","39.34"
"2026-06-04T09:55:00","39.0","50.0","2049.0","93.3","13.26","39.34"
"2026-06-04T10:00:00","38.0","49.0","1737.0","93.3","38.07","39.34"
"2026-06-04T10:05:00","35.0","48.0","1849.0","93.2","7.43","39.33"
"2026-06-04T10:10:00","33.0","48.0","1604.0","93.1","25.38","39.33"
"2026-06-04T10:15:00","36.0","52.0","2172.0","93.0","41.04","39.33"
"2026-06-04T10:20:00","33.0","52.0","2119.0","92.9","32.07","39.32"
"2026-06-04T10:25:00","38.0","52.0","2016.0","92.8","37.08","39.32"
"2026-06-04T10:30:00","39.0","53.0","2092.0","92.7","22.44","39.32"
"2026-06-04T10:35:00","43.0","52.0","1953.0","92.7","55.64","39.31"
"2026-06-04T10:40:00","38.0","55.0","2343.0","92.6","41.39","39.31"
"2026-06-04T10:45:00","39.0","55.0","2481.0","92.5","42.34","39.31"
"2026-06-04T10:50:00","38.0","50.0","1906.0","92.4","39.29","39.31"
"2026-06-04T10:55:00","35.0","49.0","1897.0","92.3","46.84","39.3"
"2026-06-04T11:00:00","44.0","57.0","2509.0","92.2","41.29","39.3"
"2026-06-04T11:05:00","57.0","59.0","2574.0","92.2","37.23","39.3"
"2026-06-04T11:10:00","63.0","62.0","3049.0","92.1","73.65","39.29"
"2026-06-04T11:15:00","70.0","66.0","3259.0","92.0","60.83","39.29"
"2026-06-04T11:20:00","75.0","72.0","3856.0","91.9","79.06","39.29"
"2026-06-04T11:25:00","77.0","69.0","3718.0","91.9","51.16","39.28"
"2026-06-04T11:30:00","77.0","74.0","4049.0","91.8","35.84","39.28"
"2026-06-04T11:35:00","74.0","72.0","3816.0","91.7","52.86","39.28"
"2026-06-04T11:40:00","73.0","68.0","3403.0","91.6","19.02","39.28"
"2026-06-04T11:45:00","70.0","71.0","3654.0","91.5","34.92","39.27"
"2026-06-04T11:50:00","75.0","66.0","3398.0","91.5","59.23","39.27"
"2026-06-04T11:55:00","71.0","68.0","3618.0","91.3","88.65","39.27"
"2026-06-04T12:00:00","69.0","66.0","3320.0","91.2","29.93","39.26"
"2026-06-04T12:05:00","68.0","64.0","3244.0","91.1","81.58","39.26"
"2026-06-04T12:10:00","66.0","63.0","3003.0","91.0","60.66","39.26"
"2026-06-04T12:15:00","65.0","63.0","2921.0","90.9","21.02","39.26"
"2026-06-04T12:20:00","68.0","64.0","3063.0","90.8","39.05","39.25"
"2026-06-04T12:25:00","68.0","70.0","3683.0","90.8","74.82","39.25"
"2026-06-04T12:30:00","73.0","71.0","3849.0","90.6","82.89","39.25"
"2026-06-04T12:35:00","74.0","68.0","3574.0","90.6","101.29","39.24"
"2026-06-04T12:40:00","70.0","67.0","3345.0","90.6","93.93","39.24"
"2026-06-04T12:45:00","75.0","69.0","3736.0","90.5","21.28","39.24"
"2026-06-04T12:50:00","80.0","74.0","4033.0","90.5","68.6","39.23"
"2026-06-04T12:55:00","80.0","74.0","3933.0","90.4","51.23","39.23"
"2026-06-04T13:00:00","83.0","72.0","3776.0","90.4","21.59","39.23"
"2026-06-04T13:05:00","82.0","73.0","3882.0","90.3","92.94","39.23"
"2026-06-04T13:10:00","84.0","75.0","4251.0","90.2","51.51","39.22"
"2026-06-04T13:15:00","86.0","76.0","4292.0","90.1","20.79","39.22"
"2026-06-04T13:20:00","88.0","74.0","4147.0","90.0","23.81","39.22"
"2026-06-04T13:25:00","82.0","76.0","4348.0","89.9","85.1","39.21"
"2026-06-04T13:30:00","80.0","73.0","3937.0","89.9","86.13","39.21"
"2026-06-04T13:35:00","75.0","70.0","3796.0","89.8","35.81","39.21"
"2026-06-04T13:40:00","79.0","75.0","4285.0","89.7","85.38","39.2"
"2026-06-04T13:45:00","82.0","74.0","4176.0","89.6","30.54","39.2"
"2026-06-04T13:50:00","75.0","67.0","3318.0","89.5","41.3","39.2"
"2026-06-04T13:55:00","72.0","68.0","3496.0","89.4","36.67","39.2"
"2026-06-04T14:00:00","78.0","68.0","3630.0","89.4","49.05","39.19"
"2026-06-04T14:05:00","75.0","66.0","3231.0","89.4","16.56","39.19"
"2026-06-04T14:10:00","79.0","70.0","3638.0","89.3","38.18","39.19"
"2026-06-04T14:15:00","78.0","74.0","3989.0","89.2","108.2","39.18"
"2026-06-04T14:20:00","75.0","69.0","3717.0","89.1","23.26","39.18"
"2026-06-04T14:25:00","72.0","68.0","3543.0","89.0","55.41","39.18"
"2026-06-04T14:30:00","68.0","70.0","3773.0","89.0","21.69","39.17"
"2026-06-04T14:35:00","66.0","67.0","3284.0","88.8","35.89","39.17"
"2026-06-04T14:40:00","72.0","65.0","3170.0","88.7","52.38","39.17"
"2026-06-04T14:45:00","78.0","72.0","3936.0","88.6","89.27","39.16"
"2026-06-04T14:50:00","81.0","69.0","3722.0","88.5","59.93","39.16"
"2026-06-04T14:55:00","82.0","71.0","3863.0","88.5","20.73","39.16"
"2026-06-04T15:00:00","81.0","76.0","4390.0","88.5","92.99","39.16"
"2026-06-04T15:05:00","84.0","71.0","3707.0","88.3","93.1","39.15"
"2026-06-04T15:10:00","71.0","64.0","3101.0","88.3","42.8","39.15"
"2026-06-04T15:15:00","70.0","69.0","3545.0","88.2","48.46","39.15"
"2026-06-04T15:20:00","60.0","60.0","2709.0","88.2","35.9","39.14"
"2026-06-04T15:25:00","48.0","54.0","2202.0","88.1","31.6","39.14"
"2026-06-04T15:30:00","42.0","56.0","2549.0","88.0","24.65","39.14"
"2026-06-04T15:35:00","45.0","55.0","2211.0","88.0","59.35","39.13"
"2026-06-04T15:40:00","45.0","54.0","2339.0","87.9","43.81","39.13"
"2026-06-04T15:45:00","41.0","54.0","2399.0","87.8","19.74","39.13"
"2026-06-04T15:50:00","42.0","53.0","2106.0","87.8","31.63","39.13"
"2026-06-04T15:55:00","36.0","54.0","2331.0","87.7","35.37","39.12"
"2026-06-04T16:00:00","45.0","53.0","2105.0","87.6","32.71","39.12"
"2026-06-04T16:05:00","40.0","50.0","1773.0","87.5","45.86","39.12"
"2026-06-04T16:10:00","47.0","57.0","2630.0","87.4","46.9","39.11"
"2026-06-04T16:15:00","38.0","51.0","2106.0","87.2","10.94","39.11"
"2026-06-04T16:20:00","34.0","54.0","2265.0","87.2","16.49","39.11"
"2026-06-04T16:25:00","30.0","49.0","1858.0","87.1","35.61","39.1"
"2026-06-04T16:30:00","28.0","48.0","1812.0","86.9","15.48","39.1"
"2026-06-04T16:35:00","36.0","50.0","1897.0","86.9","36.54","39.1"
"2026-06-04T16:40:00","39.0","52.0","2104.0","86.8","46.62","39.1"
"2026-06-04T16:45:00","38.0","48.0","1629.0","86.7","34.06","39.09"
"2026-06-04T16:50:00","35.0","51.0","2094.0","86.6","33.19","39.09"
"2026-06-04T16:55:00","32.0","50.0","1765.0","86.6","37.0","39.09"
"2026-06-04T17:00:00","36.0","48.0","1800.0","86.6","21.28","39.08"
"2026-06-04T17:05:00","41.0","56.0","2433.0","86.5","31.51","39.08"
"2026-06-04T17:10:00","42.0","54.0","2294.0","86.3","25.34","39.08"
"2026-06-04T17:15:00","41.0","52.0","2228.0","86.3","55.68","39.08"
"2026-06-04T17:20:00","47.0","57.0","2612.0","86.2","25.63","39.07"
"2026-06-04T17:25:00","49.0","53.0","2209.0","86.1","65.03","39.07"
"2026-06-04T17:30:00","40.0","54.0","2260.0","86.1","31.77","39.07"
"2026-06-04T17:35:00","37.0","55.0","2428.0","86.0","9.14","39.06"
"2026-06-04T17:40:00","46.0","53.0","2100.0","86.0","39.44","39.06"
"2026-06-04T17:45:00","52.0","55.0","2229.0","85.8","22.38","39.06"
"2026-06-04T17:50:00","56.0","56.0","2418.0","85.8","74.53","39.05"
"2026-06-04T17:55:00","52.0","57.0","2533.0","85.6","30.99","39.05"
"2026-06-04T18:00:00","54.0","58.0","2647.0","85.5","36.48","39.05"
"2026-06-04T18:05:00","47.0","51.0","1847.0","85.4","38.34","39.05"
"2026-06-04T18:10:00","48.0","56.0","2420.0","85.2","23.56","39.04"
"2026-06-04T18:15:00","53.0","62.0","2835.0","85.1","52.79","39.04"
"2026-06-04T18:20:00","51.0","59.0","2760.0","85.1","21.42","39.04"
"2026-06-04T18:25:00","42.0","54.0","2240.0","85.0","11.45","39.03"
"2026-06-04T18:30:00","37.0","50.0","1977.0","84.9","15.17","39.03"
"2026-06-04T18:35:00","34.0","50.0","1886.0","84.8","35.09","39.03"
"2026-06-04T18:40:00","37.0","47.0","1589.0","84.8","44.8","39.02"
"2026-06-04T18:45:00","37.0","51.0","1893.0","84.6","31.13","39.02"
"2026-06-04T18:50:00","41.0","48.0","1581.0","84.6","52.63","39.02"
"2026-06-04T18:55:00","35.0","49.0","1884.0","84.5","15.66","39.02"
"2026-06-04T19:00:00","41.0","56.0","2371.0","84.4","32.76","39.01"
"2026-06-04T19:05:00","48.0","60.0","2740.0","84.3","66.72","39.01"
"2026-06-04T19:10:00","50.0","59.0","2571.0","84.3","23.44","39.01"
"2026-06-04T19:15:00","49.0","56.0","2454.0","84.1","25.41","39.0"
"2026-06-01T08:05:00","16.36540970095138","45.82746715408451","1293.9425181188183","97.78601942720132","4.515231791898936","42.57508314833143"
"2026-06-01T08:10:00","16.722144721484433","42.77095380564332","1302.0087104283273","102.86945435799653","12.588811711692529","41.89792914328098"
"2026-06-01T08:15:00","17.479572116140915","38.50061842987341","975.8071108149342","100.50610036495257","14.189465790539565","42.45249594784281"
"2026-06-01T08:20:00","14.638934699410475","46.29533479419031","1491.8902126688163","100.57442939077673","19.152718304276828","43.26618618011739"
"2026-06-01T08:25:00","11.933560384995042","39.93284881720411","1025.1166601157759","98.95205659461777","4.574091947424993","40.4291601955763"
"2026-06-01T08:30:00","15.427142083689853","38.90901918073998","960.7066780249224","97.67199626057096","4.9159352660453335","40.61064543167591"
"2026-06-01T08:35:00","13.96583866310643","38.979760894569196","994.6172228868801","99.91189292011607","6.170266634500237","40.4951675181726"
"2026-06-01T08:40:00","12.874302918656596","41.57160800907293","1089.8074763969194","99.21867885778667","8.966853043796858","43.54360506225658"
"2026-06-01T08:45:00","15.343722341312745","37.19540532428125","1144.0262206002576","95.36741960237315","15.774401507773774","42.187820443692246"
"2026-06-01T08:50:00","13.365600780804762","39.75341900930732","1223.5944219049254","100.2123960825009","2.6417071005328316","42.42245522754411"
"2026-06-01T08:55:00","16.70794886853719","41.46833580223081","1264.5101370271616","99.8661737830159","18.88225114244412","41.2134451542117"
"2026-06-01T09:00:00","13.999249513505868","36.64927015131086","1096.8458445272922","98.96218170602552","16.826532779294986","41.04073166009406"
"2026-06-01T09:05:00","15.178143117800175","38.87858159555361","1076.0882221018053","101.42905085416348","13.942207737193826","42.14607123959243"
"2026-06-01T09:10:00","18.33109275094915","41.37892431238535","1131.90237545956","98.29821111234824","21.880550010391108","40.39526398150312"
"2026-06-01T09:15:00","17.329929767990095","45.469528109373","1505.582948043396","99.19046189085506","9.032281477025734","42.334461158531404"
"2026-06-01T09:20:00","18.830296222225453","42.03833649780665","1247.3323316519136","98.06396303577996","20.042315661416787","43.00638193802295"
"2026-06-01T09:25:00","18.274863541766663","42.4121064857238","1180.4356642724247","96.63852453942457","7.891557841201445","42.70194237646194"
"2026-06-01T09:30:00","19.574453300990626","39.8491515429786","961.8606070314501","101.09333680311504","13.408216673622508","42.574726240932655"
"2026-06-01T09:35:00","18.566519614445184","39.87987388461819","1137.6128565598347","93.9631564735097","8.635302638929872","42.50105547401729"
"2026-06-01T09:40:00","19.70201993542825","45.05553828771513","1487.1143267231457","98.43251656298084","28.54057362184676","41.45125092793593"
"2026-06-01T09:45:00","17.261415201003587","44.367544804152914","1385.8747992369808","99.01338701228772","20.326004718287503","42.66740286196542"
"2026-06-01T09:50:00","14.083076245785591","39.250787984082","1138.4896388065413","99.8416058802172","16.506425162825405","42.03965375645646"
"2026-06-01T09:55:00","17.18973395177874","39.39877741862043","1029.921106766979","96.60381374580744","15.573924360567103","41.7768121808084"
"2026-06-01T10:00:00","16.29752430847873","40.64126610494161","1141.5996377149884","96.90035816549172","10.342457862085128","40.97020837018424"
"2026-06-01T10:05:00","16.777697188363636","44.248761571151995","1145.4561880035458","101.51649883783159","18.340254269327154","42.66571139888612"
"2026-06-01T10:10:00","15.284094208316631","39.44018108318837","1096.7502337686253","97.98542919349823","6.6755409346754755","41.07478311020923"
"2026-06-01T10:15:00","15.3117704941976","45.42299661537873","1455.763707810302","100.8713608234875","13.347962364200589","42.94624572627246"
"2026-06-01T10:20:00","16.280038693232452","38.77379654644548","1008.6666907923818","99.56561402248444","10.719082686123425","43.05760007335845"
"2026-06-01T10:25:00","18.160534886963713","42.141040491124016","1158.7632474173","96.03483783453163","10.57636415481133","40.816258610013485"
"2026-06-01T10:30:00","19.988872577913625","44.69590567161151","1346.0477443232476","95.02215479269788","22.711882455151184","43.19522821356539"
"2026-06-01T10:35:00","20.04184817035589","41.87068208422873","1284.1439130619058","98.169956290808","7.731827705590944","40.19945224110265"
"2026-06-01T10:40:00","18.391294409968726","38.1881376776814","1195.1181399165619","99.10172982864539","23.010022306727354","44.33210676795293"
"2026-06-01T10:45:00","17.82323507853163","42.38922921846795","1189.2149625784702","95.56235788124975","14.731549334032627","40.476365652641306"
"2026-06-01T10:50:00","18.798166225519","37.92994961337902","1006.0312904955235","94.86125212755088","19.131179244862466","41.96814595723339"
"2026-06-01T10:55:00","19.468855512947872","43.599064138910684","1133.0487648326214","99.52925927113488","25.676444299617316","42.45031249783093"
"2026-06-01T11:00:00","19.471458797639443","40.651933783603354","1078.0151717608642","97.23955293606437","8.364474827453263","41.41217737450815"
"2026-06-01T11:05:00","18.15603684798304","38.379086378488445","1001.2799059824629","95.46178873535324","11.11644013307436","42.6606240300991"
"2026-06-01T11:10:00","19.470441967957345","43.93762075867656","1258.5922863060123","98.83438989788178","6.337448096397449","41.31094539230162"
"2026-06-01T11:15:00","20.35438552374017","37.97330292836609","1148.4837781472029","97.48576563051753","18.333575309468014","41.59838393253628"
"2026-06-01T11:20:00","18.385327625410785","43.79339632033056","1429.4382023603061","97.89117410569871","4.89581938032295","41.9613304048358"
"2026-06-01T11:25:00","14.628343874469044","39.78773625952688","987.9372254916827","96.21748025298571","6.381499574996479","43.4241884443876"
"2026-06-01T11:30:00","14.767688523119066","40.874252939384775","1157.1667792663593","94.64179394823329","3.081707881074547","42.485766736188225"
"2026-06-01T11:35:00","11.895279296227063","36.866122591359236","1086.1847935086378","98.96992354911836","7.7952866131530225","42.752379977755055"
"2026-06-01T11:40:00","14.013968998272722","39.03926088069468","1015.3881310039774","96.2524485605359","17.98619720717454","42.20334368676589"
"2026-06-01T11:45:00","15.070420906302205","39.40558302684029","1139.8604043000796","97.92951133742575","17.555898275216126","40.89906332378829"
"2026-06-01T11:50:00","15.27531431901357","42.23135010636051","1371.1249926060075","97.96382651363614","4.0061171798984185","41.83840036520441"
"2026-06-01T11:55:00","13.867495593259589","38.33281081051677","1044.1036627512917","94.72315557327298","19.736675459587985","42.46559893864801"
"2026-06-01T12:00:00","16.266997010597255","43.26662493177042","1174.4109990448148","96.23691079492913","20.054775467577","40.96905092632311"
"2026-06-01T12:05:00","12.6571895813324","41.32417900057509","1175.8694168283878","97.54019826392059","16.342751256864037","42.205214932366836"
"2026-06-01T12:10:00","10.811399217244622","35.70873439877924","1018.6223659875446","96.44622002392865","2.245158825564248","41.009082872193716"
"2026-06-01T12:15:00","21.482540476581416","45.5241361948832","1462.624229688186","93.79746986081122","18.04917792251624","43.170799397306816"
"2026-06-01T12:20:00","30.98137416126617","50.98290021358784","1802.6144591623627","96.74111770971388","34.011556743863856","40.93035516475993"
"2026-06-01T12:25:00","36.79606052893131","53.44699162909792","2238.826834694025","93.1560977871751","24.79141917237998","42.16261797674649"
"2026-06-01T12:30:00","36.56214828939384","54.847012695446615","2184.2834811021294","96.3083408905451","35.346459446075436","41.71514794111579"
"2026-06-01T12:35:00","40.952956610809544","57.10163630382356","2326.2717276990898","91.13872379673816","25.59612898115898","40.89574617618696"
"2026-06-01T12:40:00","35.63803264074335","56.11335628401774","2437.970905902961","93.28221355534049","47.8227656849069","41.89962530458016"
"2026-06-01T12:45:00","38.583585900431025","49.163281399618945","1797.217204571896","95.71304421750754","49.12419089179743","43.11738634962637"
"2026-06-01T12:50:00","41.11015356778157","52.75438976070629","1953.8790705451986","97.18940593096093","13.8496951608739","40.873014776238975"
"2026-06-01T12:55:00","39.24735189326723","54.0182990259931","2012.0675650894952","95.75763023991429","44.16900033098567","42.50088790547585"
"2026-06-01T13:00:00","39.01687733593416","54.01590929056444","2379.7772964247956","95.16783047718005","35.113324629297324","42.78540996879597"
